
Leg,Site,H,Core,T,Sec,Top (cm),Depth (mbsf),Magnetic Suscept.,Corrected Suscept.
198,1208,A, 35,X,  1,    20.0,     315.500,           21.800,             21.82,
198,1208,A, 35,X,  1,    22.5,     315.525,           25.000,             25.02,
198,1208,A, 35,X,  1,    25.0,     315.550,           30.600,             30.63,
198,1208,A, 35,X,  1,    27.5,     315.575,           35.000,             35.03,
198,1208,A, 35,X,  1,    30.0,     315.600,           32.400,             32.43,
198,1208,A, 35,X,  1,    32.5,     315.625,           27.600,             27.63,
198,1208,A, 35,X,  1,    35.0,     315.650,           23.800,             23.84,
198,1208,A, 35,X,  1,    37.5,     315.675,           21.000,             21.04,
198,1208,A, 35,X,  1,    40.0,     315.700,           20.000,             20.04,
198,1208,A, 35,X,  1,    42.5,     315.725,           18.200,             18.25,
198,1208,A, 35,X,  1,    45.0,     315.750,           17.000,             17.05,
198,1208,A, 35,X,  1,    47.5,     315.775,           17.000,             17.05,
198,1208,A, 35,X,  1,    50.0,     315.800,           18.000,             18.05,
198,1208,A, 35,X,  1,    52.5,     315.825,           20.600,             20.66,
198,1208,A, 35,X,  1,    55.0,     315.850,           25.000,             25.06,
198,1208,A, 35,X,  1,    57.5,     315.875,           35.000,             35.06,
198,1208,A, 35,X,  1,    60.0,     315.900,           51.400,             51.47,
198,1208,A, 35,X,  1,    62.5,     315.925,           59.000,             59.07,
198,1208,A, 35,X,  1,    65.0,     315.950,           56.200,             56.28,
198,1208,A, 35,X,  1,    67.5,     315.975,           48.600,             48.69,
198,1208,A, 35,X,  1,    70.0,     316.000,           35.600,             35.70,
198,1208,A, 35,X,  1,    72.5,     316.025,           26.000,             26.10,
198,1208,A, 35,X,  1,    75.0,     316.050,           24.000,             24.11,
198,1208,A, 35,X,  1,    77.5,     316.075,           23.800,             23.92,
198,1208,A, 35,X,  1,    80.0,     316.100,           25.000,             25.13,
198,1208,A, 35,X,  1,    82.5,     316.125,           25.400,             25.53,
198,1208,A, 35,X,  1,    85.0,     316.150,           24.400,             24.54,
198,1208,A, 35,X,  1,    87.5,     316.175,           25.400,             25.55,
198,1208,A, 35,X,  1,    90.0,     316.200,           26.400,             26.56,
198,1208,A, 35,X,  1,    92.5,     316.225,           27.200,             27.36,
198,1208,A, 35,X,  1,    95.0,     316.250,           29.200,             29.37,
198,1208,A, 35,X,  1,    97.5,     316.275,           33.200,             33.38,
198,1208,A, 35,X,  1,   100.0,     316.300,           37.400,             37.59,
198,1208,A, 35,X,  1,   102.5,     316.325,           43.600,             43.79,
198,1208,A, 35,X,  1,   105.0,     316.350,           51.200,             51.40,
198,1208,A, 35,X,  1,   107.5,     316.375,           58.600,             58.81,
198,1208,A, 35,X,  1,   110.0,     316.400,           63.600,             63.81,
198,1208,A, 35,X,  1,   112.5,     316.425,           66.800,             67.02,
198,1208,A, 35,X,  1,   115.0,     316.450,           67.800,             68.03,
198,1208,A, 35,X,  1,   117.5,     316.475,           68.600,             68.84,
198,1208,A, 35,X,  1,   120.0,     316.500,           71.400,             71.66,
198,1208,A, 35,X,  1,   122.5,     316.525,           74.200,             74.46,
198,1208,A, 35,X,  1,   125.0,     316.550,           72.800,             73.07,
198,1208,A, 35,X,  1,   127.5,     316.575,           66.000,             66.28,
198,1208,A, 35,X,  1,   130.0,     316.600,           59.400,             59.70,
198,1208,A, 35,X,  1,   132.5,     316.625,           51.800,             52.11,
198,1208,A, 35,X,  1,   135.0,     316.650,           50.400,             50.71,
198,1208,A, 35,X,  1,   137.5,     316.675,           50.800,             51.12,
198,1208,A, 35,X,  1,   140.0,     316.700,           49.200,             49.54,
198,1208,A, 35,X,  1,   142.5,     316.725,           42.600,             42.95,
198,1208,A, 35,X,  2,     5.0,     316.850,           17.600,             17.60,
198,1208,A, 35,X,  2,     7.5,     316.875,           17.600,             17.61,
198,1208,A, 35,X,  2,    10.0,     316.900,           19.000,             19.01,
198,1208,A, 35,X,  2,    12.5,     316.925,           19.400,             19.41,
198,1208,A, 35,X,  2,    15.0,     316.950,           22.000,             22.01,
198,1208,A, 35,X,  2,    17.5,     316.975,           22.200,             22.22,
198,1208,A, 35,X,  2,    20.0,     317.000,           20.400,             20.42,
198,1208,A, 35,X,  2,    22.5,     317.025,           18.400,             18.42,
198,1208,A, 35,X,  2,    25.0,     317.050,           16.000,             16.03,
198,1208,A, 35,X,  2,    27.5,     317.075,           14.600,             14.63,
198,1208,A, 35,X,  2,    30.0,     317.100,           13.600,             13.63,
198,1208,A, 35,X,  2,    32.5,     317.125,           14.400,             14.43,
198,1208,A, 35,X,  2,    35.0,     317.150,           16.200,             16.24,
198,1208,A, 35,X,  2,    37.5,     317.175,           15.000,             15.04,
198,1208,A, 35,X,  2,    40.0,     317.200,           14.400,             14.44,
198,1208,A, 35,X,  2,    42.5,     317.225,           13.600,             13.64,
198,1208,A, 35,X,  2,    45.0,     317.250,           14.200,             14.25,
198,1208,A, 35,X,  2,    47.5,     317.275,           15.000,             15.05,
198,1208,A, 35,X,  2,    50.0,     317.300,           17.600,             17.65,
198,1208,A, 35,X,  2,    52.5,     317.325,           19.800,             19.86,
198,1208,A, 35,X,  2,    55.0,     317.350,           21.400,             21.46,
198,1208,A, 35,X,  2,    57.5,     317.375,           21.600,             21.66,
198,1208,A, 35,X,  2,    60.0,     317.400,           19.400,             19.47,
198,1208,A, 35,X,  2,    62.5,     317.425,           17.400,             17.47,
198,1208,A, 35,X,  2,    65.0,     317.450,           15.800,             15.88,
198,1208,A, 35,X,  2,    67.5,     317.475,           14.200,             14.29,
198,1208,A, 35,X,  2,    70.0,     317.500,           13.800,             13.89,
198,1208,A, 35,X,  2,    72.5,     317.525,           11.800,             11.90,
198,1208,A, 35,X,  2,    75.0,     317.550,           11.000,             11.11,
198,1208,A, 35,X,  2,    77.5,     317.575,           10.600,             10.72,
198,1208,A, 35,X,  2,    80.0,     317.600,           11.400,             11.52,
198,1208,A, 35,X,  2,    82.5,     317.625,           12.200,             12.33,
198,1208,A, 35,X,  2,    85.0,     317.650,           13.000,             13.14,
198,1208,A, 35,X,  2,    87.5,     317.675,           16.400,             16.54,
198,1208,A, 35,X,  2,    90.0,     317.700,           24.600,             24.75,
198,1208,A, 35,X,  2,    92.5,     317.725,           44.800,             44.96,
198,1208,A, 35,X,  2,    95.0,     317.750,           83.800,             83.96,
198,1208,A, 35,X,  2,    97.5,     317.775,          117.000,            117.17,
198,1208,A, 35,X,  2,   100.0,     317.800,          114.400,            114.58,
198,1208,A, 35,X,  2,   102.5,     317.825,           93.800,             93.99,
198,1208,A, 35,X,  2,   105.0,     317.850,           63.200,             63.39,
198,1208,A, 35,X,  2,   107.5,     317.875,           44.000,             44.20,
198,1208,A, 35,X,  2,   110.0,     317.900,           35.200,             35.41,
198,1208,A, 35,X,  2,   112.5,     317.925,           31.200,             31.41,
198,1208,A, 35,X,  2,   115.0,     317.950,           30.800,             31.02,
198,1208,A, 35,X,  2,   117.5,     317.975,           39.000,             39.23,
198,1208,A, 35,X,  2,   120.0,     318.000,           50.400,             50.65,
198,1208,A, 35,X,  2,   122.5,     318.025,           52.400,             52.65,
198,1208,A, 35,X,  2,   125.0,     318.050,           40.000,             40.26,
198,1208,A, 35,X,  2,   127.5,     318.075,           30.400,             30.67,
198,1208,A, 35,X,  2,   130.0,     318.100,           22.400,             22.69,
198,1208,A, 35,X,  2,   132.5,     318.125,           21.600,             21.90,
198,1208,A, 35,X,  2,   135.0,     318.150,           25.800,             26.10,
198,1208,A, 35,X,  2,   137.5,     318.175,           33.600,             33.91,
198,1208,A, 35,X,  2,   140.0,     318.200,           47.600,             47.93,
198,1208,A, 35,X,  2,   142.5,     318.225,           46.400,             46.74,
198,1208,A, 35,X,  2,   145.0,     318.250,           41.800,             42.14,
198,1208,A, 35,X,  3,     5.0,     318.350,           24.200,             24.20,
198,1208,A, 35,X,  3,     7.5,     318.375,           28.000,             28.00,
198,1208,A, 35,X,  3,    10.0,     318.400,           21.600,             21.61,
198,1208,A, 35,X,  3,    12.5,     318.425,           16.000,             16.01,
198,1208,A, 35,X,  3,    15.0,     318.450,           25.400,             25.41,
198,1208,A, 35,X,  3,    17.5,     318.475,           25.200,             25.21,
198,1208,A, 35,X,  3,    20.0,     318.500,           21.000,             21.01,
198,1208,A, 35,X,  3,    22.5,     318.525,           18.200,             18.22,
198,1208,A, 35,X,  3,    25.0,     318.550,           16.800,             16.82,
198,1208,A, 35,X,  3,    27.5,     318.575,           19.400,             19.42,
198,1208,A, 35,X,  3,    30.0,     318.600,           26.600,             26.62,
198,1208,A, 35,X,  3,    32.5,     318.625,           41.800,             41.82,
198,1208,A, 35,X,  3,    35.0,     318.650,           59.200,             59.22,
198,1208,A, 35,X,  3,    37.5,     318.675,           65.600,             65.63,
198,1208,A, 35,X,  3,    40.0,     318.700,           60.200,             60.23,
198,1208,A, 35,X,  3,    42.5,     318.725,           45.800,             45.83,
198,1208,A, 35,X,  3,    45.0,     318.750,           32.200,             32.23,
198,1208,A, 35,X,  3,    47.5,     318.775,           32.400,             32.43,
198,1208,A, 35,X,  3,    50.0,     318.800,           41.800,             41.84,
198,1208,A, 35,X,  3,    52.5,     318.825,           55.200,             55.24,
198,1208,A, 35,X,  3,    55.0,     318.850,           58.600,             58.64,
198,1208,A, 35,X,  3,    57.5,     318.875,           57.000,             57.04,
198,1208,A, 35,X,  3,    60.0,     318.900,           57.800,             57.84,
198,1208,A, 35,X,  3,    62.5,     318.925,           64.600,             64.65,
198,1208,A, 35,X,  3,    65.0,     318.950,           81.800,             81.85,
198,1208,A, 35,X,  3,    67.5,     318.975,           83.600,             83.66,
198,1208,A, 35,X,  3,    70.0,     319.000,           74.000,             74.06,
198,1208,A, 35,X,  3,    72.5,     319.025,           59.200,             59.27,
198,1208,A, 35,X,  3,    75.0,     319.050,           49.800,             49.87,
198,1208,A, 35,X,  3,    77.5,     319.075,           49.000,             49.08,
198,1208,A, 35,X,  3,    80.0,     319.100,           52.800,             52.88,
198,1208,A, 35,X,  3,    82.5,     319.125,           64.200,             64.29,
198,1208,A, 35,X,  3,    85.0,     319.150,           88.400,             88.49,
198,1208,A, 35,X,  3,    87.5,     319.175,          112.000,            112.10,
198,1208,A, 35,X,  3,    90.0,     319.200,          120.800,            120.90,
198,1208,A, 35,X,  3,    92.5,     319.225,          127.200,            127.31,
198,1208,A, 35,X,  3,    95.0,     319.250,          135.400,            135.51,
198,1208,A, 35,X,  3,    97.5,     319.275,          145.600,            145.71,
198,1208,A, 35,X,  3,   100.0,     319.300,          156.000,            156.12,
198,1208,A, 35,X,  3,   102.5,     319.325,          159.400,            159.52,
198,1208,A, 35,X,  3,   105.0,     319.350,          146.000,            146.13,
198,1208,A, 35,X,  3,   107.5,     319.375,          135.000,            135.13,
198,1208,A, 35,X,  3,   110.0,     319.400,          122.000,            122.14,
198,1208,A, 35,X,  3,   112.5,     319.425,          107.200,            107.34,
198,1208,A, 35,X,  3,   115.0,     319.450,           97.600,             97.75,
198,1208,A, 35,X,  3,   117.5,     319.475,           90.600,             90.75,
198,1208,A, 35,X,  3,   120.0,     319.500,           88.600,             88.77,
198,1208,A, 35,X,  3,   122.5,     319.525,           95.800,             95.97,
198,1208,A, 35,X,  3,   125.0,     319.550,          103.200,            103.37,
198,1208,A, 35,X,  3,   127.5,     319.575,          107.000,            107.18,
198,1208,A, 35,X,  3,   130.0,     319.600,          105.000,            105.19,
198,1208,A, 35,X,  3,   132.5,     319.625,          106.400,            106.60,
198,1208,A, 35,X,  3,   135.0,     319.650,          113.000,            113.20,
198,1208,A, 35,X,  3,   137.5,     319.675,          114.000,            114.21,
198,1208,A, 35,X,  3,   140.0,     319.700,          111.000,            111.22,
198,1208,A, 35,X,  3,   142.5,     319.725,          110.800,            111.02,
198,1208,A, 35,X,  3,   145.0,     319.750,          107.600,            107.83,
198,1208,A, 35,X,  4,     5.0,     319.850,           96.800,             96.81,
198,1208,A, 35,X,  4,     7.5,     319.875,           95.400,             95.41,
198,1208,A, 35,X,  4,    10.0,     319.900,           95.000,             95.02,
198,1208,A, 35,X,  4,    12.5,     319.925,           98.800,             98.82,
198,1208,A, 35,X,  4,    15.0,     319.950,          100.200,            100.23,
